,상권_구분_코드_명,상권_코드_명,분기당_매출_금액,분기당_매출_건수
4638,골목상권,면목로45길,0.0,0.0
4639,골목상권,면목로45길,0.0,0.0
4640,골목상권,면목로45길,0.0,0.0
4641,골목상권,면목로45길,0.0,0.0
4642,골목상권,면목로48길,0.0,0.0
4643,골목상권,면목로48길,0.0,0.0
4644,골목상권,면목로48길,0.0,0.0
4645,골목상권,면목로48길,0.0,0.0
4646,골목상권,면목로48길,0.0,0.0
4647,골목상권,면목로48길,0.0,0.0
4648,골목상권,면목로48길,0.0,0.0
4649,골목상권,면목로48길,0.0,0.0
4650,골목상권,면목로49길,0.0,0.0
4651,골목상권,면목로49길,0.0,0.0
4652,골목상권,면목로49길,0.0,0.0
4653,골목상권,면목로49길,0.0,0.0
4654,골목상권,면목로49길,0.0,0.0
4655,골목상권,면목로49길,0.0,0.0
4656,골목상권,면목로49길,0.0,0.0
4657,골목상권,면목로49길,0.0,0.0
4658,골목상권,면목로55길,0.0,0.0
4659,골목상권,면목로55길,0.0,0.0
4660,골목상권,면목로55길,0.0,0.0
4661,골목상권,면목로55길,0.0,0.0
4662,골목상권,면목로55길,0.0,0.0
4663,골목상권,면목로55길,0.0,0.0
4664,골목상권,면목로55길,0.0,0.0
4665,골목상권,면목로55길,0.0,0.0
4666,골목상권,면목로56길,0.0,0.0
4667,골목상권,면목로56길,0.0,0.0
4668,골목상권,면목로56길,0.0,0.0
4669,골목상권,면목로56길,0.0,0.0
4670,골목상권,면목로56길,0.0,0.0
4671,골목상권,면목로56길,0.0,0.0
4672,골목상권,면목로56길,0.0,0.0
4673,골목상권,면목로56길,0.0,0.0
4674,골목상권,면목로78길,0.0,0.0
4675,골목상권,면목로78길,0.0,0.0
4676,골목상권,면목로78길,0.0,0.0
4677,골목상권,면목로78길,0.0,0.0
4678,골목상권,면목로78길,0.0,0.0
4679,골목상권,면목로78길,0.0,0.0
4680,골목상권,면목로78길,0.0,0.0
4681,골목상권,면목로78길,0.0,0.0
4682,골목상권,명동길,0.0,0.0
4683,골목상권,명동길,0.0,0.0
4684,골목상권,명동길,0.0,0.0
4685,골목상권,명동길,0.0,0.0
4686,골목상권,명동길,0.0,0.0
4687,골목상권,명동길,0.0,0.0
4688,골목상권,명동길,0.0,0.0
4689,골목상권,명동길,0.0,0.0
4690,골목상권,명륜길,0.0,0.0
4691,골목상권,명륜길,0.0,0.0
4692,골목상권,명륜길,0.0,0.0
4693,골목상권,명륜길,0.0,0.0
4694,골목상권,명륜길,0.0,0.0
4695,골목상권,명륜길,0.0,0.0
4696,골목상권,명륜길,0.0,0.0
4697,골목상권,명륜길,0.0,0.0
4698,골목상권,명일로13길,0.0,0.0
4699,골목상권,명일로13길,0.0,0.0
4700,골목상권,명일로13길,0.0,0.0
4701,골목상권,명일로13길,0.0,0.0
4702,골목상권,명일로13길,0.0,0.0
4703,골목상권,명일로13길,0.0,0.0
4704,골목상권,명일로13길,0.0,0.0
4705,골목상권,명일로13길,0.0,0.0
4706,골목상권,명지대길,0.0,0.0
4707,골목상권,명지대길,0.0,0.0
4708,골목상권,명지대길,0.0,0.0
4709,골목상권,명지대길,0.0,0.0
4710,골목상권,명지대길,0.0,0.0
4711,골목상권,명지대길,0.0,0.0
4712,골목상권,명지대길,0.0,0.0
4713,골목상권,명지대길,0.0,0.0
4714,골목상권,모래내로15길,0.0,0.0
4715,골목상권,모래내로15길,0.0,0.0
4716,골목상권,모래내로15길,0.0,0.0
4717,골목상권,모래내로15길,0.0,0.0
4718,골목상권,모래내로15길,0.0,0.0
4719,골목상권,모래내로15길,0.0,0.0
4720,골목상권,모래내로15길,0.0,0.0
4721,골목상권,모래내로15길,0.0,0.0
4722,골목상권,모래내로7길,0.0,0.0
4723,골목상권,모래내로7길,0.0,0.0
4724,골목상권,모래내로7길,0.0,0.0
4725,골목상권,모래내로7길,0.0,0.0
4726,골목상권,모래내로7길,0.0,0.0
4727,골목상권,모래내로7길,0.0,0.0
4728,골목상권,모래내로7길,0.0,0.0
4729,골목상권,모래내로7길,0.0,0.0
4730,골목상권,목동남로4길,0.0,0.0
4731,골목상권,목동남로4길,0.0,0.0
4732,골목상권,목동남로4길,0.0,0.0
4733,골목상권,목동남로4길,0.0,0.0
4734,골목상권,목동남로4길,0.0,0.0
4735,골목상권,목동남로4길,0.0,0.0
4736,골목상권,목동남로4길,0.0,0.0
4737,골목상권,목동남로4길,0.0,0.0
4738,골목상권,목동동로12길,0.0,0.0
4739,골목상권,목동동로12길,0.0,0.0
4740,골목상권,목동동로12길,0.0,0.0
4741,골목상권,목동동로12길,0.0,0.0
4742,골목상권,목동동로12길,0.0,0.0
4743,골목상권,목동동로12길,0.0,0.0
4744,골목상권,목동동로12길,0.0,0.0
4745,골목상권,목동동로12길,0.0,0.0
4746,골목상권,목동동로8길,0.0,0.0
4747,골목상권,목동동로8길,0.0,0.0
4748,골목상권,목동동로8길,0.0,0.0
4749,골목상권,목동동로8길,0.0,0.0
4750,골목상권,목동동로8길,0.0,0.0
4751,골목상권,목동동로8길,0.0,0.0
4752,골목상권,목동동로8길,0.0,0.0
4753,골목상권,목동동로8길,0.0,0.0
4754,골목상권,목동로19길,0.0,0.0
4755,골목상권,목동로19길,0.0,0.0
4756,골목상권,목동로19길,0.0,0.0
4757,골목상권,목동로19길,0.0,0.0
4758,골목상권,목동로19길,0.0,0.0
4759,골목상권,목동로19길,0.0,0.0
4760,골목상권,목동로19길,0.0,0.0
4761,골목상권,목동로19길,0.0,0.0
4762,골목상권,목동로9길,0.0,0.0
4763,골목상권,목동로9길,0.0,0.0
4764,골목상권,목동로9길,0.0,0.0
4765,골목상권,목동로9길,0.0,0.0
4766,골목상권,목동로9길,0.0,0.0
4767,골목상권,목동로9길,0.0,0.0
4768,골목상권,목동로9길,0.0,0.0
4769,골목상권,목동로9길,0.0,0.0
4770,골목상권,목동중앙남로3가길,0.0,0.0
4771,골목상권,목동중앙남로3가길,0.0,0.0
4772,골목상권,목동중앙남로3가길,0.0,0.0
4773,골목상권,목동중앙남로3가길,0.0,0.0
4774,골목상권,목동중앙남로3가길,0.0,0.0
4775,골목상권,목동중앙남로3가길,0.0,0.0
4776,골목상권,목동중앙남로3가길,0.0,0.0
4777,골목상권,목동중앙남로3가길,0.0,0.0
4778,골목상권,목동중앙로13나길,0.0,0.0
4779,골목상권,목동중앙로13나길,0.0,0.0
4780,골목상권,목동중앙로13나길,0.0,0.0
4781,골목상권,목동중앙로13나길,0.0,0.0
4782,골목상권,목동중앙로13나길,0.0,0.0
4783,골목상권,목동중앙로13나길,0.0,0.0
4784,골목상권,목동중앙로13나길,0.0,0.0
4785,골목상권,목동중앙로13나길,0.0,0.0
4786,골목상권,목동중앙로3길,0.0,0.0
4787,골목상권,목동중앙로3길,0.0,0.0
4788,골목상권,목동중앙로3길,0.0,0.0
4789,골목상권,목동중앙로3길,0.0,0.0
4790,골목상권,목동중앙로3길,0.0,0.0
4791,골목상권,목동중앙로3길,0.0,0.0
4792,골목상권,목동중앙로3길,0.0,0.0
4793,골목상권,목동중앙로3길,0.0,0.0
4794,골목상권,목동중앙본로7길,0.0,0.0
4795,골목상권,목동중앙본로7길,0.0,0.0
4796,골목상권,목동중앙본로7길,0.0,0.0
4797,골목상권,목동중앙본로7길,0.0,0.0
4798,골목상권,목동중앙본로7길,0.0,0.0
4799,골목상권,목동중앙본로7길,0.0,0.0
4800,골목상권,목동중앙본로7길,0.0,0.0
4801,골목상권,목동중앙본로7길,0.0,0.0
4802,골목상권,목동중앙북로16길,0.0,0.0
4803,골목상권,목동중앙북로16길,0.0,0.0
4804,골목상권,목동중앙북로16길,0.0,0.0
4805,골목상권,목동중앙북로16길,0.0,0.0
4806,골목상권,목동중앙북로16길,0.0,0.0
4807,골목상권,목동중앙북로16길,0.0,0.0
4808,골목상권,목동중앙북로16길,0.0,0.0
4809,골목상권,목동중앙북로16길,0.0,0.0
4810,골목상권,목동중앙북로8길,0.0,0.0
4811,골목상권,목동중앙북로8길,0.0,0.0
4812,골목상권,목동중앙북로8길,0.0,0.0
4813,골목상권,목동중앙북로8길,0.0,0.0
4814,골목상권,목동중앙북로8길,0.0,0.0
4815,골목상권,목동중앙북로8길,0.0,0.0
4816,골목상권,목동중앙북로8길,0.0,0.0
4817,골목상권,목동중앙북로8길,0.0,0.0
4818,골목상권,목동중앙서로7길,0.0,0.0
4819,골목상권,목동중앙서로7길,0.0,0.0
4820,골목상권,목동중앙서로7길,0.0,0.0
4821,골목상권,목동중앙서로7길,0.0,0.0
4822,골목상권,목동중앙서로7길,0.0,0.0
4823,골목상권,목동중앙서로7길,0.0,0.0
4824,골목상권,목동중앙서로7길,0.0,0.0
4825,골목상권,목동중앙서로7길,0.0,0.0
4826,골목상권,목동중앙서로8가길,0.0,0.0
4827,골목상권,목동중앙서로8가길,0.0,0.0
4828,골목상권,목동중앙서로8가길,0.0,0.0
4829,골목상권,목동중앙서로8가길,0.0,0.0
4830,골목상권,목동중앙서로8가길,0.0,0.0
4831,골목상권,목동중앙서로8가길,0.0,0.0
4832,골목상권,목동중앙서로8가길,0.0,0.0
4833,골목상권,목동중앙서로8가길,0.0,0.0
4834,골목상권,무수막길,0.0,0.0
4835,골목상권,무수막길,0.0,0.0
4836,골목상권,무수막길,0.0,0.0
4837,골목상권,무수막길,0.0,0.0
4838,골목상권,무수막길,0.0,0.0
4839,골목상권,무수막길,0.0,0.0
4840,골목상권,무수막길,0.0,0.0
4841,골목상권,무수막길,0.0,0.0
4842,골목상권,무학로16길,0.0,0.0
4843,골목상권,무학로16길,0.0,0.0
4844,골목상권,무학로16길,0.0,0.0
4845,골목상권,무학로16길,0.0,0.0
4846,골목상권,무학로16길,0.0,0.0
4847,골목상권,무학로16길,0.0,0.0
4848,골목상권,무학로16길,0.0,0.0
4849,골목상권,무학로16길,0.0,0.0
4850,골목상권,무학로45길,0.0,0.0
4851,골목상권,무학로45길,0.0,0.0
4852,골목상권,무학로45길,0.0,0.0
4853,골목상권,무학로45길,0.0,0.0
4854,골목상권,무학로45길,0.0,0.0
4855,골목상권,무학로45길,0.0,0.0
4856,골목상권,무학로45길,0.0,0.0
4857,골목상권,무학로45길,0.0,0.0
4858,골목상권,무학로6길,0.0,0.0
4859,골목상권,무학로6길,0.0,0.0
4860,골목상권,무학로6길,0.0,0.0
4861,골목상권,무학로6길,0.0,0.0
4862,골목상권,무학로6길,0.0,0.0
4863,골목상권,무학로6길,0.0,0.0
4864,골목상권,무학로6길,0.0,0.0
4865,골목상권,무학로6길,0.0,0.0
4866,골목상권,무학봉28길,0.0,0.0
4867,골목상권,무학봉28길,0.0,0.0
4868,골목상권,무학봉28길,0.0,0.0
4869,골목상권,무학봉28길,0.0,0.0
4870,골목상권,무학봉28길,0.0,0.0
4871,골목상권,무학봉28길,0.0,0.0
4872,골목상권,무학봉28길,0.0,0.0
4873,골목상권,무학봉28길,0.0,0.0
4874,골목상권,무학봉길,0.0,0.0
4875,골목상권,무학봉길,0.0,0.0
4876,골목상권,무학봉길,0.0,0.0
4877,골목상권,무학봉길,0.0,0.0
4878,골목상권,무학봉길,0.0,0.0
4879,골목상권,무학봉길,0.0,0.0
4880,골목상권,무학봉길,0.0,0.0
4881,골목상권,무학봉길,0.0,0.0
4882,골목상권,문성로5길,0.0,0.0
4883,골목상권,문성로5길,0.0,0.0
4884,골목상권,문성로5길,0.0,0.0
4885,골목상권,문성로5길,0.0,0.0
4886,골목상권,문성로5길,0.0,0.0
4887,골목상권,문성로5길,0.0,0.0
4888,골목상권,문성로5길,0.0,0.0
4889,골목상권,문성로5길,0.0,0.0
4890,골목상권,미성5길,0.0,0.0
4891,골목상권,미성5길,0.0,0.0
4892,골목상권,미성5길,0.0,0.0
4893,골목상권,미성5길,0.0,0.0
4894,골목상권,미성5길,0.0,0.0
4895,골목상권,미성5길,0.0,0.0
4896,골목상권,미성5길,0.0,0.0
4897,골목상권,미성5길,0.0,0.0
4898,골목상권,바우뫼로39길,0.0,0.0
4899,골목상권,바우뫼로39길,0.0,0.0
4900,골목상권,바우뫼로39길,0.0,0.0
4901,골목상권,바우뫼로39길,0.0,0.0
4902,골목상권,바우뫼로39길,0.0,0.0
4903,골목상권,바우뫼로39길,0.0,0.0
4904,골목상권,바우뫼로39길,0.0,0.0
4905,골목상권,바우뫼로39길,0.0,0.0
4906,골목상권,반포대로9길,0.0,0.0
4907,골목상권,반포대로9길,0.0,0.0
4908,골목상권,반포대로9길,0.0,0.0
4909,골목상권,반포대로9길,0.0,0.0
4910,골목상권,반포대로9길,0.0,0.0
4911,골목상권,반포대로9길,0.0,0.0
4912,골목상권,반포대로9길,0.0,0.0
4913,골목상권,반포대로9길,0.0,0.0
4914,골목상권,방배로18길,0.0,0.0
4915,골목상권,방배로18길,0.0,0.0
4916,골목상권,방배로18길,0.0,0.0
4917,골목상권,방배로18길,0.0,0.0
4918,골목상권,방배로18길,0.0,0.0
4919,골목상권,방배로18길,0.0,0.0
4920,골목상권,방배로18길,0.0,0.0
4921,골목상권,방배로18길,0.0,0.0
4922,골목상권,방배로35길,0.0,0.0
4923,골목상권,방배로35길,0.0,0.0
4924,골목상권,방배로35길,0.0,0.0
4925,골목상권,방배로35길,0.0,0.0
4926,골목상권,방배로35길,0.0,0.0
4927,골목상권,방배로35길,0.0,0.0
4928,골목상권,방배로35길,0.0,0.0
4929,골목상권,방배로35길,0.0,0.0
4930,골목상권,방배로42길,0.0,0.0
4931,골목상권,방배로42길,0.0,0.0
4932,골목상권,방배로42길,0.0,0.0
4933,골목상권,방배로42길,0.0,0.0
4934,골목상권,방배로42길,0.0,0.0
4935,골목상권,방배로42길,0.0,0.0
4936,골목상권,방배로42길,0.0,0.0
4937,골목상권,방배로42길,0.0,0.0
4938,골목상권,방배중앙로21길,0.0,0.0
4939,골목상권,방배중앙로21길,0.0,0.0
4940,골목상권,방배중앙로21길,0.0,0.0
4941,골목상권,방배중앙로21길,0.0,0.0
4942,골목상권,방배중앙로21길,0.0,0.0
4943,골목상권,방배중앙로21길,0.0,0.0
4944,골목상권,방배중앙로21길,0.0,0.0
4945,골목상권,방배중앙로21길,0.0,0.0
4946,골목상권,방배천로4안길,0.0,0.0
4947,골목상권,방배천로4안길,0.0,0.0
4948,골목상권,방배천로4안길,0.0,0.0
4949,골목상권,방배천로4안길,0.0,0.0
4950,골목상권,방배천로4안길,0.0,0.0
4951,골목상권,방배천로4안길,0.0,0.0
4952,골목상권,방배천로4안길,0.0,0.0
4953,골목상권,방배천로4안길,0.0,0.0
4954,골목상권,방울내로9안길,0.0,0.0
4955,골목상권,방울내로9안길,0.0,0.0
4956,골목상권,방울내로9안길,0.0,0.0
4957,골목상권,방울내로9안길,0.0,0.0
4958,골목상권,방울내로9안길,0.0,0.0
4959,골목상권,방울내로9안길,0.0,0.0
4960,골목상권,방울내로9안길,0.0,0.0
4961,골목상권,방울내로9안길,0.0,0.0
4962,골목상권,방학로10길,0.0,0.0
4963,골목상권,방학로10길,0.0,0.0
4964,골목상권,방학로10길,0.0,0.0
4965,골목상권,방학로10길,0.0,0.0
4966,골목상권,방학로10길,0.0,0.0
4967,골목상권,방학로10길,0.0,0.0
4968,골목상권,방학로10길,0.0,0.0
4969,골목상권,방학로10길,0.0,0.0
4970,골목상권,방학로15길,0.0,0.0
4971,골목상권,방학로15길,0.0,0.0
4972,골목상권,방학로15길,0.0,0.0
4973,골목상권,방학로15길,0.0,0.0
4974,골목상권,방학로15길,0.0,0.0
4975,골목상권,방학로15길,0.0,0.0
4976,골목상권,방학로15길,0.0,0.0
4977,골목상권,방학로15길,0.0,0.0
4978,골목상권,방학로5길,0.0,0.0
4979,골목상권,방학로5길,0.0,0.0
4980,골목상권,방학로5길,0.0,0.0
4981,골목상권,방학로5길,0.0,0.0
4982,골목상권,방학로5길,0.0,0.0
4983,골목상권,방학로5길,0.0,0.0
4984,골목상권,방학로5길,0.0,0.0
4985,골목상권,방학로5길,0.0,0.0
4986,골목상권,방학로6가길,0.0,0.0
4987,골목상권,방학로6가길,0.0,0.0
4988,골목상권,방학로6가길,0.0,0.0
4989,골목상권,방학로6가길,0.0,0.0
4990,골목상권,방학로6가길,0.0,0.0
4991,골목상권,방학로6가길,0.0,0.0
4992,골목상권,방학로6가길,0.0,0.0
4993,골목상권,방학로6가길,0.0,0.0
4994,골목상권,방화대로21길,0.0,0.0
4995,골목상권,방화대로21길,0.0,0.0
4996,골목상권,방화대로21길,0.0,0.0
4997,골목상권,방화대로21길,0.0,0.0
4998,골목상권,방화대로21길,0.0,0.0
4999,골목상권,방화대로21길,0.0,0.0
5000,골목상권,방화대로21길,0.0,0.0
5001,골목상권,방화대로21길,0.0,0.0
5002,골목상권,방화대로6라길,0.0,0.0
5003,골목상권,방화대로6라길,0.0,0.0
5004,골목상권,방화대로6라길,0.0,0.0
5005,골목상권,방화대로6라길,0.0,0.0
5006,골목상권,방화대로6라길,0.0,0.0
5007,골목상권,방화대로6라길,0.0,0.0
5008,골목상권,방화대로6라길,0.0,0.0
5009,골목상권,방화대로6라길,0.0,0.0
5010,골목상권,백범로16길,0.0,0.0
5011,골목상권,백범로16길,0.0,0.0
5012,골목상권,백범로16길,0.0,0.0
5013,골목상권,백범로16길,0.0,0.0
5014,골목상권,백범로16길,0.0,0.0
5015,골목상권,백범로16길,0.0,0.0
5016,골목상권,백범로16길,0.0,0.0
5017,골목상권,백범로16길,0.0,0.0
5018,골목상권,백범로79길,0.0,0.0
5019,골목상권,백범로79길,0.0,0.0
5020,골목상권,백범로79길,0.0,0.0
5021,골목상권,백범로79길,0.0,0.0
5022,골목상권,백범로79길,0.0,0.0
5023,골목상권,백범로79길,0.0,0.0
5024,골목상권,백범로79길,0.0,0.0
5025,골목상권,백범로79길,0.0,0.0
5026,골목상권,백범로90길,0.0,0.0
5027,골목상권,백범로90길,0.0,0.0
5028,골목상권,백범로90길,0.0,0.0
5029,골목상권,백범로90길,0.0,0.0
5030,골목상권,백범로90길,0.0,0.0
5031,골목상권,백범로90길,0.0,0.0
5032,골목상권,백범로90길,0.0,0.0
5033,골목상권,백범로90길,0.0,0.0
5034,골목상권,백석동길,0.0,0.0
5035,골목상권,백석동길,0.0,0.0
5036,골목상권,백석동길,0.0,0.0
5037,골목상권,백석동길,0.0,0.0
5038,골목상권,백석동길,0.0,0.0
5039,골목상권,백석동길,0.0,0.0
5040,골목상권,백석동길,0.0,0.0
5041,골목상권,백석동길,0.0,0.0
5042,골목상권,백제고분로21길,0.0,0.0
5043,골목상권,백제고분로21길,0.0,0.0
5044,골목상권,백제고분로21길,0.0,0.0
5045,골목상권,백제고분로21길,0.0,0.0
5046,골목상권,백제고분로21길,0.0,0.0
5047,골목상권,백제고분로21길,0.0,0.0
5048,골목상권,백제고분로21길,0.0,0.0
5049,골목상권,백제고분로21길,0.0,0.0
5050,골목상권,백제고분로22길,0.0,0.0
5051,골목상권,백제고분로22길,0.0,0.0
5052,골목상권,백제고분로22길,0.0,0.0
5053,골목상권,백제고분로22길,0.0,0.0
5054,골목상권,백제고분로22길,0.0,0.0
5055,골목상권,백제고분로22길,0.0,0.0
5056,골목상권,백제고분로22길,0.0,0.0
5057,골목상권,백제고분로22길,0.0,0.0
5058,골목상권,백제고분로31길,0.0,0.0
5059,골목상권,백제고분로31길,0.0,0.0
5060,골목상권,백제고분로31길,0.0,0.0
5061,골목상권,백제고분로31길,0.0,0.0
5062,골목상권,백제고분로31길,0.0,0.0
5063,골목상권,백제고분로31길,0.0,0.0
5064,골목상권,백제고분로31길,0.0,0.0
5065,골목상권,백제고분로31길,0.0,0.0
5066,골목상권,백제고분로32길,0.0,0.0
5067,골목상권,백제고분로32길,0.0,0.0
5068,골목상권,백제고분로32길,0.0,0.0
5069,골목상권,백제고분로32길,0.0,0.0
5070,골목상권,백제고분로32길,0.0,0.0
5071,골목상권,백제고분로32길,0.0,0.0
5072,골목상권,백제고분로32길,0.0,0.0
5073,골목상권,백제고분로32길,0.0,0.0
5074,골목상권,백제고분로33길,0.0,0.0
5075,골목상권,백제고분로33길,0.0,0.0
5076,골목상권,백제고분로33길,0.0,0.0
5077,골목상권,백제고분로33길,0.0,0.0
5078,골목상권,백제고분로33길,0.0,0.0
5079,골목상권,백제고분로33길,0.0,0.0
5080,골목상권,백제고분로33길,0.0,0.0
5081,골목상권,백제고분로33길,0.0,0.0
5082,골목상권,백제고분로34길,0.0,0.0
5083,골목상권,백제고분로34길,0.0,0.0
5084,골목상권,백제고분로34길,0.0,0.0
5085,골목상권,백제고분로34길,0.0,0.0
5086,골목상권,백제고분로34길,0.0,0.0
5087,골목상권,백제고분로34길,0.0,0.0
5088,골목상권,백제고분로34길,0.0,0.0
5089,골목상권,백제고분로34길,0.0,0.0
5090,골목상권,백제고분로39길,0.0,0.0
5091,골목상권,백제고분로39길,0.0,0.0
5092,골목상권,백제고분로39길,0.0,0.0
5093,골목상권,백제고분로39길,0.0,0.0
5094,골목상권,백제고분로39길,0.0,0.0
5095,골목상권,백제고분로39길,0.0,0.0
5096,골목상권,백제고분로39길,0.0,0.0
5097,골목상권,백제고분로39길,0.0,0.0
5098,골목상권,백제고분로42길,0.0,0.0
5099,골목상권,백제고분로42길,0.0,0.0
5100,골목상권,백제고분로42길,0.0,0.0
5101,골목상권,백제고분로42길,0.0,0.0
5102,골목상권,백제고분로42길,0.0,0.0
5103,골목상권,백제고분로42길,0.0,0.0
5104,골목상권,백제고분로42길,0.0,0.0
5105,골목상권,백제고분로42길,0.0,0.0
5106,골목상권,백제고분로45길,0.0,0.0
5107,골목상권,백제고분로45길,0.0,0.0
5108,골목상권,백제고분로45길,0.0,0.0
5109,골목상권,백제고분로45길,0.0,0.0
5110,골목상권,백제고분로45길,0.0,0.0
5111,골목상권,백제고분로45길,0.0,0.0
5112,골목상권,백제고분로45길,0.0,0.0
5113,골목상권,백제고분로45길,0.0,0.0
5114,골목상권,백제고분로46길,0.0,0.0
5115,골목상권,백제고분로46길,0.0,0.0
5116,골목상권,백제고분로46길,0.0,0.0
5117,골목상권,백제고분로46길,0.0,0.0
5118,골목상권,백제고분로46길,0.0,0.0
5119,골목상권,백제고분로46길,0.0,0.0
5120,골목상권,백제고분로46길,0.0,0.0
5121,골목상권,백제고분로46길,0.0,0.0
5122,골목상권,백제고분로50길,0.0,0.0
5123,골목상권,백제고분로50길,0.0,0.0
5124,골목상권,백제고분로50길,0.0,0.0
5125,골목상권,백제고분로50길,0.0,0.0
5126,골목상권,백제고분로50길,0.0,0.0
5127,골목상권,백제고분로50길,0.0,0.0
5128,골목상권,백제고분로50길,0.0,0.0
5129,골목상권,백제고분로50길,0.0,0.0
5130,골목상권,범안로11길,0.0,0.0
5131,골목상권,범안로11길,0.0,0.0
5132,골목상권,범안로11길,0.0,0.0
5133,골목상권,범안로11길,0.0,0.0
5134,골목상권,범안로11길,0.0,0.0
5135,골목상권,범안로11길,0.0,0.0
5136,골목상권,범안로11길,0.0,0.0
5137,골목상권,범안로11길,0.0,0.0
5138,골목상권,범안로17길,0.0,0.0
5139,골목상권,범안로17길,0.0,0.0
5140,골목상권,범안로17길,0.0,0.0
5141,골목상권,범안로17길,0.0,0.0
5142,골목상권,범안로17길,0.0,0.0
5143,골목상권,범안로17길,0.0,0.0
5144,골목상권,범안로17길,0.0,0.0
5145,골목상권,범안로17길,0.0,0.0
5146,골목상권,법원단지9길,0.0,0.0
5147,골목상권,법원단지9길,0.0,0.0
5148,골목상권,법원단지9길,0.0,0.0
5149,골목상권,법원단지9길,0.0,0.0
5150,골목상권,법원단지9길,0.0,0.0
5151,골목상권,법원단지9길,0.0,0.0
5152,골목상권,법원단지9길,0.0,0.0
5153,골목상권,법원단지9길,0.0,0.0
5154,골목상권,법원단지길,0.0,0.0
5155,골목상권,법원단지길,0.0,0.0
5156,골목상권,법원단지길,0.0,0.0
5157,골목상권,법원단지길,0.0,0.0
5158,골목상권,법원단지길,0.0,0.0
5159,골목상권,법원단지길,0.0,0.0
5160,골목상권,법원단지길,0.0,0.0
5161,골목상권,법원단지길,0.0,0.0
5162,골목상권,벚꽃로56길,0.0,0.0
5163,골목상권,벚꽃로56길,0.0,0.0
5164,골목상권,벚꽃로56길,0.0,0.0
5165,골목상권,벚꽃로56길,0.0,0.0
5166,골목상권,벚꽃로56길,0.0,0.0
5167,골목상권,벚꽃로56길,0.0,0.0
5168,골목상권,벚꽃로56길,0.0,0.0
5169,골목상권,벚꽃로56길,0.0,0.0
5170,골목상권,보국문로16길,0.0,0.0
5171,골목상권,보국문로16길,0.0,0.0
5172,골목상권,보국문로16길,0.0,0.0
5173,골목상권,보국문로16길,0.0,0.0
5174,골목상권,보국문로16길,0.0,0.0
5175,골목상권,보국문로16길,0.0,0.0
5176,골목상권,보국문로16길,0.0,0.0
5177,골목상권,보국문로16길,0.0,0.0
5178,골목상권,보문로13길,0.0,0.0
5179,골목상권,보문로13길,0.0,0.0
5180,골목상권,보문로13길,0.0,0.0
5181,골목상권,보문로13길,0.0,0.0
5182,골목상권,보문로13길,0.0,0.0
5183,골목상권,보문로13길,0.0,0.0
5184,골목상권,보문로13길,0.0,0.0
5185,골목상권,보문로13길,0.0,0.0
5186,골목상권,보문로26길,0.0,0.0
5187,골목상권,보문로26길,0.0,0.0
5188,골목상권,보문로26길,0.0,0.0
5189,골목상권,보문로26길,0.0,0.0
5190,골목상권,보문로26길,0.0,0.0
5191,골목상권,보문로26길,0.0,0.0
5192,골목상권,보문로26길,0.0,0.0
5193,골목상권,보문로26길,0.0,0.0
5194,골목상권,보문로31길,0.0,0.0
5195,골목상권,보문로31길,0.0,0.0
5196,골목상권,보문로31길,0.0,0.0
5197,골목상권,보문로31길,0.0,0.0
5198,골목상권,보문로31길,0.0,0.0
5199,골목상권,보문로31길,0.0,0.0
5200,골목상권,보문로31길,0.0,0.0
5201,골목상권,보문로31길,0.0,0.0
5202,골목상권,보문로32길,0.0,0.0
5203,골목상권,보문로32길,0.0,0.0
5204,골목상권,보문로32길,0.0,0.0
5205,골목상권,보문로32길,0.0,0.0
5206,골목상권,보문로32길,0.0,0.0
5207,골목상권,보문로32길,0.0,0.0
5208,골목상권,보문로32길,0.0,0.0
5209,골목상권,보문로32길,0.0,0.0
5210,골목상권,복은길,0.0,0.0
5211,골목상권,복은길,0.0,0.0
5212,골목상권,복은길,0.0,0.0
5213,골목상권,복은길,0.0,0.0
5214,골목상권,복은길,0.0,0.0
5215,골목상권,복은길,0.0,0.0
5216,골목상권,복은길,0.0,0.0
5217,골목상권,복은길,0.0,0.0
5218,골목상권,봉우재로33길,0.0,0.0
5219,골목상권,봉우재로33길,0.0,0.0
5220,골목상권,봉우재로33길,0.0,0.0
5221,골목상권,봉우재로33길,0.0,0.0
5222,골목상권,봉우재로33길,0.0,0.0
5223,골목상권,봉우재로33길,0.0,0.0
5224,골목상권,봉우재로33길,0.0,0.0
5225,골목상권,봉우재로33길,0.0,0.0
5226,골목상권,봉은사로109길,0.0,0.0
5227,골목상권,봉은사로109길,0.0,0.0
5228,골목상권,봉은사로109길,0.0,0.0
5229,골목상권,봉은사로109길,0.0,0.0
5230,골목상권,봉은사로109길,0.0,0.0
5231,골목상권,봉은사로109길,0.0,0.0
5232,골목상권,봉은사로109길,0.0,0.0
5233,골목상권,봉은사로109길,0.0,0.0
5234,골목상권,봉은사로29길,0.0,0.0
5235,골목상권,봉은사로29길,0.0,0.0
5236,골목상권,봉은사로29길,0.0,0.0
5237,골목상권,봉은사로29길,0.0,0.0
5238,골목상권,봉은사로29길,0.0,0.0
5239,골목상권,봉은사로29길,0.0,0.0
5240,골목상권,봉은사로29길,0.0,0.0
5241,골목상권,봉은사로29길,0.0,0.0
5242,골목상권,봉은사로43길,0.0,0.0
5243,골목상권,봉은사로43길,0.0,0.0
