,집객시설_수,교통시설_수,cluster
215,0.087689713322091,0.2692307692307693,1
216,0.087689713322091,0.2692307692307693,1
217,0.087689713322091,0.2692307692307693,1
218,0.087689713322091,0.2692307692307693,1
219,0.087689713322091,0.2692307692307693,1
220,0.087689713322091,0.2692307692307693,1
221,0.087689713322091,0.2692307692307693,1
222,0.087689713322091,0.2692307692307693,1
223,0.087689713322091,0.2692307692307693,1
224,0.057335581787521,0.173076923076923,1
225,0.057335581787521,0.173076923076923,1
226,0.057335581787521,0.173076923076923,1
227,0.057335581787521,0.173076923076923,1
228,0.087689713322091,0.2692307692307693,1
229,0.087689713322091,0.2692307692307693,1
230,0.087689713322091,0.2692307692307693,1
231,0.087689713322091,0.2692307692307693,1
232,0.057335581787521,0.173076923076923,1
233,0.057335581787521,0.173076923076923,1
234,0.057335581787521,0.173076923076923,1
235,0.057335581787521,0.173076923076923,1
236,0.057335581787521,0.173076923076923,1
237,0.057335581787521,0.173076923076923,1
238,0.057335581787521,0.173076923076923,1
239,0.057335581787521,0.173076923076923,1
240,0.087689713322091,0.2692307692307693,1
241,0.087689713322091,0.2692307692307693,1
242,0.087689713322091,0.2692307692307693,1
243,0.087689713322091,0.2692307692307693,1
244,0.087689713322091,0.2692307692307693,1
245,0.087689713322091,0.2692307692307693,1
246,0.087689713322091,0.2692307692307693,1
247,0.087689713322091,0.2692307692307693,1
248,0.087689713322091,0.2692307692307693,1
249,0.087689713322091,0.2692307692307693,1
250,0.087689713322091,0.2692307692307693,1
251,0.087689713322091,0.2692307692307693,1
252,0.087689713322091,0.2692307692307693,1
253,0.087689713322091,0.2692307692307693,1
254,0.087689713322091,0.2692307692307693,1
255,0.087689713322091,0.2692307692307693,1
256,0.057335581787521,0.173076923076923,1
257,0.057335581787521,0.173076923076923,1
258,0.057335581787521,0.173076923076923,1
259,0.057335581787521,0.173076923076923,1
260,0.087689713322091,0.2692307692307693,1
261,0.087689713322091,0.2692307692307693,1
262,0.087689713322091,0.2692307692307693,1
263,0.087689713322091,0.2692307692307693,1
264,0.057335581787521,0.173076923076923,1
265,0.057335581787521,0.173076923076923,1
266,0.057335581787521,0.173076923076923,1
267,0.057335581787521,0.173076923076923,1
268,0.057335581787521,0.173076923076923,1
269,0.057335581787521,0.173076923076923,1
270,0.057335581787521,0.173076923076923,1
271,0.057335581787521,0.173076923076923,1
272,0.087689713322091,0.2692307692307693,1
273,0.087689713322091,0.2692307692307693,1
274,0.087689713322091,0.2692307692307693,1
275,0.087689713322091,0.2692307692307693,1
276,0.087689713322091,0.2692307692307693,1
277,0.087689713322091,0.2692307692307693,1
278,0.087689713322091,0.2692307692307693,1
279,0.087689713322091,0.2692307692307693,1
280,0.087689713322091,0.2692307692307693,1
281,0.087689713322091,0.2692307692307693,1
282,0.087689713322091,0.2692307692307693,1
283,0.087689713322091,0.2692307692307693,1
284,0.087689713322091,0.2692307692307693,1
285,0.087689713322091,0.2692307692307693,1
286,0.087689713322091,0.2692307692307693,1
287,0.087689713322091,0.2692307692307693,1
288,0.057335581787521,0.173076923076923,1
289,0.057335581787521,0.173076923076923,1
290,0.057335581787521,0.173076923076923,1
291,0.057335581787521,0.173076923076923,1
292,0.087689713322091,0.2692307692307693,1
293,0.087689713322091,0.2692307692307693,1
294,0.087689713322091,0.2692307692307693,1
295,0.087689713322091,0.2692307692307693,1
296,0.057335581787521,0.173076923076923,1
297,0.057335581787521,0.173076923076923,1
298,0.057335581787521,0.173076923076923,1
299,0.057335581787521,0.173076923076923,1
300,0.057335581787521,0.173076923076923,1
301,0.057335581787521,0.173076923076923,1
302,0.057335581787521,0.173076923076923,1
303,0.057335581787521,0.173076923076923,1
304,0.087689713322091,0.2692307692307693,1
305,0.087689713322091,0.2692307692307693,1
306,0.087689713322091,0.2692307692307693,1
307,0.087689713322091,0.2692307692307693,1
308,0.087689713322091,0.2692307692307693,1
309,0.087689713322091,0.2692307692307693,1
310,0.087689713322091,0.2692307692307693,1
311,0.087689713322091,0.2692307692307693,1
312,0.087689713322091,0.2692307692307693,1
313,0.087689713322091,0.2692307692307693,1
314,0.087689713322091,0.2692307692307693,1
315,0.087689713322091,0.2692307692307693,1
316,0.087689713322091,0.2692307692307693,1
317,0.087689713322091,0.2692307692307693,1
318,0.087689713322091,0.2692307692307693,1
319,0.087689713322091,0.2692307692307693,1
320,0.251264755480607,0.4423076923076923,1
321,0.251264755480607,0.4423076923076923,1
322,0.251264755480607,0.4423076923076923,1
323,0.251264755480607,0.4423076923076923,1
324,0.2782462057335582,0.4807692307692308,1
325,0.2782462057335582,0.4807692307692308,1
326,0.2782462057335582,0.4807692307692308,1
327,0.2782462057335582,0.4807692307692308,1
328,0.251264755480607,0.4423076923076923,1
329,0.251264755480607,0.4423076923076923,1
330,0.251264755480607,0.4423076923076923,1
331,0.251264755480607,0.4423076923076923,1
332,0.251264755480607,0.4423076923076923,1
333,0.251264755480607,0.4423076923076923,1
334,0.251264755480607,0.4423076923076923,1
335,0.251264755480607,0.4423076923076923,1
336,0.2782462057335582,0.4807692307692308,1
337,0.2782462057335582,0.4807692307692308,1
338,0.2782462057335582,0.4807692307692308,1
339,0.2782462057335582,0.4807692307692308,1
340,0.2782462057335582,0.4807692307692308,1
341,0.2782462057335582,0.4807692307692308,1
342,0.2782462057335582,0.4807692307692308,1
343,0.2782462057335582,0.4807692307692308,1
344,0.2782462057335582,0.4807692307692308,1
345,0.2782462057335582,0.4807692307692308,1
346,0.2782462057335582,0.4807692307692308,1
347,0.2782462057335582,0.4807692307692308,1
348,0.2782462057335582,0.4807692307692308,1
349,0.2782462057335582,0.4807692307692308,1
350,0.2782462057335582,0.4807692307692308,1
351,0.2782462057335582,0.4807692307692308,1
352,0.251264755480607,0.4423076923076923,1
353,0.251264755480607,0.4423076923076923,1
354,0.251264755480607,0.4423076923076923,1
355,0.251264755480607,0.4423076923076923,1
356,0.2782462057335582,0.4807692307692308,1
357,0.2782462057335582,0.4807692307692308,1
358,0.2782462057335582,0.4807692307692308,1
359,0.2782462057335582,0.4807692307692308,1
360,0.251264755480607,0.4423076923076923,1
361,0.251264755480607,0.4423076923076923,1
362,0.251264755480607,0.4423076923076923,1
363,0.251264755480607,0.4423076923076923,1
364,0.251264755480607,0.4423076923076923,1
365,0.251264755480607,0.4423076923076923,1
366,0.251264755480607,0.4423076923076923,1
367,0.251264755480607,0.4423076923076923,1
368,0.2782462057335582,0.4807692307692308,1
369,0.2782462057335582,0.4807692307692308,1
370,0.2782462057335582,0.4807692307692308,1
371,0.2782462057335582,0.4807692307692308,1
372,0.2782462057335582,0.4807692307692308,1
373,0.2782462057335582,0.4807692307692308,1
374,0.2782462057335582,0.4807692307692308,1
375,0.2782462057335582,0.4807692307692308,1
376,0.2782462057335582,0.4807692307692308,1
377,0.2782462057335582,0.4807692307692308,1
378,0.2782462057335582,0.4807692307692308,1
379,0.2782462057335582,0.4807692307692308,1
380,0.2782462057335582,0.4807692307692308,1
381,0.2782462057335582,0.4807692307692308,1
382,0.2782462057335582,0.4807692307692308,1
383,0.2782462057335582,0.4807692307692308,1
384,0.251264755480607,0.4423076923076923,1
385,0.251264755480607,0.4423076923076923,1
386,0.251264755480607,0.4423076923076923,1
387,0.251264755480607,0.4423076923076923,1
388,0.2782462057335582,0.4807692307692308,1
389,0.2782462057335582,0.4807692307692308,1
390,0.2782462057335582,0.4807692307692308,1
391,0.2782462057335582,0.4807692307692308,1
392,0.251264755480607,0.4423076923076923,1
393,0.251264755480607,0.4423076923076923,1
394,0.251264755480607,0.4423076923076923,1
395,0.251264755480607,0.4423076923076923,1
396,0.251264755480607,0.4423076923076923,1
397,0.251264755480607,0.4423076923076923,1
398,0.251264755480607,0.4423076923076923,1
399,0.251264755480607,0.4423076923076923,1
400,0.2782462057335582,0.4807692307692308,1
401,0.2782462057335582,0.4807692307692308,1
402,0.2782462057335582,0.4807692307692308,1
403,0.2782462057335582,0.4807692307692308,1
404,0.2782462057335582,0.4807692307692308,1
405,0.2782462057335582,0.4807692307692308,1
406,0.2782462057335582,0.4807692307692308,1
407,0.2782462057335582,0.4807692307692308,1
408,0.2782462057335582,0.4807692307692308,1
409,0.2782462057335582,0.4807692307692308,1
410,0.2782462057335582,0.4807692307692308,1
411,0.2782462057335582,0.4807692307692308,1
412,0.2782462057335582,0.4807692307692308,1
413,0.2782462057335582,0.4807692307692308,1
414,0.2782462057335582,0.4807692307692308,1
415,0.2782462057335582,0.4807692307692308,1
416,0.251264755480607,0.4423076923076923,1
417,0.251264755480607,0.4423076923076923,1
418,0.251264755480607,0.4423076923076923,1
419,0.251264755480607,0.4423076923076923,1
420,0.2782462057335582,0.4807692307692308,1
421,0.2782462057335582,0.4807692307692308,1
422,0.2782462057335582,0.4807692307692308,1
423,0.2782462057335582,0.4807692307692308,1
424,0.251264755480607,0.4423076923076923,1
425,0.251264755480607,0.4423076923076923,1
426,0.251264755480607,0.4423076923076923,1
427,0.251264755480607,0.4423076923076923,1
428,0.251264755480607,0.4423076923076923,1
429,0.251264755480607,0.4423076923076923,1
430,0.251264755480607,0.4423076923076923,1
431,0.251264755480607,0.4423076923076923,1
432,0.2782462057335582,0.4807692307692308,1
433,0.2782462057335582,0.4807692307692308,1
434,0.2782462057335582,0.4807692307692308,1
435,0.2782462057335582,0.4807692307692308,1
436,0.2782462057335582,0.4807692307692308,1
437,0.2782462057335582,0.4807692307692308,1
438,0.2782462057335582,0.4807692307692308,1
439,0.2782462057335582,0.4807692307692308,1
440,0.2782462057335582,0.4807692307692308,1
441,0.2782462057335582,0.4807692307692308,1
442,0.2782462057335582,0.4807692307692308,1
443,0.2782462057335582,0.4807692307692308,1
444,0.2782462057335582,0.4807692307692308,1
445,0.2782462057335582,0.4807692307692308,1
446,0.2782462057335582,0.4807692307692308,1
447,0.2782462057335582,0.4807692307692308,1
448,0.251264755480607,0.4423076923076923,1
449,0.251264755480607,0.4423076923076923,1
450,0.251264755480607,0.4423076923076923,1
451,0.251264755480607,0.4423076923076923,1
452,0.2782462057335582,0.4807692307692308,1
453,0.2782462057335582,0.4807692307692308,1
454,0.2782462057335582,0.4807692307692308,1
455,0.2782462057335582,0.4807692307692308,1
456,0.251264755480607,0.4423076923076923,1
457,0.251264755480607,0.4423076923076923,1
458,0.251264755480607,0.4423076923076923,1
459,0.251264755480607,0.4423076923076923,1
460,0.251264755480607,0.4423076923076923,1
461,0.251264755480607,0.4423076923076923,1
462,0.251264755480607,0.4423076923076923,1
463,0.251264755480607,0.4423076923076923,1
464,0.2782462057335582,0.4807692307692308,1
465,0.2782462057335582,0.4807692307692308,1
466,0.2782462057335582,0.4807692307692308,1
467,0.2782462057335582,0.4807692307692308,1
468,0.2782462057335582,0.4807692307692308,1
469,0.2782462057335582,0.4807692307692308,1
470,0.2782462057335582,0.4807692307692308,1
471,0.2782462057335582,0.4807692307692308,1
472,0.2782462057335582,0.4807692307692308,1
473,0.2782462057335582,0.4807692307692308,1
474,0.2782462057335582,0.4807692307692308,1
475,0.2782462057335582,0.4807692307692308,1
476,0.2782462057335582,0.4807692307692308,1
477,0.2782462057335582,0.4807692307692308,1
478,0.2782462057335582,0.4807692307692308,1
479,0.2782462057335582,0.4807692307692308,1
480,0.251264755480607,0.4423076923076923,1
481,0.251264755480607,0.4423076923076923,1
482,0.251264755480607,0.4423076923076923,1
483,0.251264755480607,0.4423076923076923,1
484,0.2782462057335582,0.4807692307692308,1
485,0.2782462057335582,0.4807692307692308,1
486,0.2782462057335582,0.4807692307692308,1
487,0.2782462057335582,0.4807692307692308,1
488,0.251264755480607,0.4423076923076923,1
489,0.251264755480607,0.4423076923076923,1
490,0.251264755480607,0.4423076923076923,1
491,0.251264755480607,0.4423076923076923,1
492,0.251264755480607,0.4423076923076923,1
493,0.251264755480607,0.4423076923076923,1
494,0.251264755480607,0.4423076923076923,1
495,0.251264755480607,0.4423076923076923,1
496,0.2782462057335582,0.4807692307692308,1
497,0.2782462057335582,0.4807692307692308,1
498,0.2782462057335582,0.4807692307692308,1
499,0.2782462057335582,0.4807692307692308,1
500,0.2782462057335582,0.4807692307692308,1
501,0.2782462057335582,0.4807692307692308,1
502,0.2782462057335582,0.4807692307692308,1
503,0.2782462057335582,0.4807692307692308,1
504,0.2782462057335582,0.4807692307692308,1
505,0.2782462057335582,0.4807692307692308,1
506,0.2782462057335582,0.4807692307692308,1
507,0.2782462057335582,0.4807692307692308,1
508,0.2782462057335582,0.4807692307692308,1
509,0.2782462057335582,0.4807692307692308,1
510,0.2782462057335582,0.4807692307692308,1
511,0.2782462057335582,0.4807692307692308,1
512,0.251264755480607,0.4423076923076923,1
513,0.251264755480607,0.4423076923076923,1
514,0.251264755480607,0.4423076923076923,1
515,0.251264755480607,0.4423076923076923,1
516,0.2782462057335582,0.4807692307692308,1
517,0.2782462057335582,0.4807692307692308,1
518,0.2782462057335582,0.4807692307692308,1
519,0.2782462057335582,0.4807692307692308,1
520,0.251264755480607,0.4423076923076923,1
521,0.251264755480607,0.4423076923076923,1
522,0.251264755480607,0.4423076923076923,1
523,0.251264755480607,0.4423076923076923,1
524,0.251264755480607,0.4423076923076923,1
525,0.251264755480607,0.4423076923076923,1
526,0.251264755480607,0.4423076923076923,1
527,0.251264755480607,0.4423076923076923,1
528,0.2782462057335582,0.4807692307692308,1
529,0.2782462057335582,0.4807692307692308,1
530,0.2782462057335582,0.4807692307692308,1
531,0.2782462057335582,0.4807692307692308,1
532,0.2782462057335582,0.4807692307692308,1
533,0.2782462057335582,0.4807692307692308,1
534,0.2782462057335582,0.4807692307692308,1
535,0.2782462057335582,0.4807692307692308,1
536,0.2782462057335582,0.4807692307692308,1
537,0.2782462057335582,0.4807692307692308,1
538,0.2782462057335582,0.4807692307692308,1
539,0.2782462057335582,0.4807692307692308,1
540,0.2782462057335582,0.4807692307692308,1
541,0.2782462057335582,0.4807692307692308,1
542,0.2782462057335582,0.4807692307692308,1
543,0.2782462057335582,0.4807692307692308,1
544,0.251264755480607,0.4423076923076923,1
545,0.251264755480607,0.4423076923076923,1
546,0.251264755480607,0.4423076923076923,1
547,0.251264755480607,0.4423076923076923,1
548,0.2782462057335582,0.4807692307692308,1
549,0.2782462057335582,0.4807692307692308,1
550,0.2782462057335582,0.4807692307692308,1
551,0.2782462057335582,0.4807692307692308,1
552,0.251264755480607,0.4423076923076923,1
553,0.251264755480607,0.4423076923076923,1
554,0.251264755480607,0.4423076923076923,1
555,0.251264755480607,0.4423076923076923,1
556,0.251264755480607,0.4423076923076923,1
557,0.251264755480607,0.4423076923076923,1
558,0.251264755480607,0.4423076923076923,1
559,0.251264755480607,0.4423076923076923,1
560,0.2782462057335582,0.4807692307692308,1
561,0.2782462057335582,0.4807692307692308,1
562,0.2782462057335582,0.4807692307692308,1
563,0.2782462057335582,0.4807692307692308,1
564,0.2782462057335582,0.4807692307692308,1
565,0.2782462057335582,0.4807692307692308,1
566,0.2782462057335582,0.4807692307692308,1
567,0.2782462057335582,0.4807692307692308,1
568,0.2782462057335582,0.4807692307692308,1
569,0.2782462057335582,0.4807692307692308,1
570,0.2782462057335582,0.4807692307692308,1
571,0.2782462057335582,0.4807692307692308,1
572,0.2782462057335582,0.4807692307692308,1
573,0.2782462057335582,0.4807692307692308,1
574,0.2782462057335582,0.4807692307692308,1
575,0.2782462057335582,0.4807692307692308,1
576,0.251264755480607,0.4423076923076923,1
577,0.251264755480607,0.4423076923076923,1
578,0.251264755480607,0.4423076923076923,1
579,0.251264755480607,0.4423076923076923,1
580,0.2782462057335582,0.4807692307692308,1
581,0.2782462057335582,0.4807692307692308,1
582,0.2782462057335582,0.4807692307692308,1
583,0.2782462057335582,0.4807692307692308,1
584,0.251264755480607,0.4423076923076923,1
585,0.251264755480607,0.4423076923076923,1
586,0.251264755480607,0.4423076923076923,1
587,0.251264755480607,0.4423076923076923,1
588,0.251264755480607,0.4423076923076923,1
589,0.251264755480607,0.4423076923076923,1
590,0.251264755480607,0.4423076923076923,1
591,0.251264755480607,0.4423076923076923,1
592,0.2782462057335582,0.4807692307692308,1
593,0.2782462057335582,0.4807692307692308,1
594,0.2782462057335582,0.4807692307692308,1
595,0.2782462057335582,0.4807692307692308,1
596,0.2782462057335582,0.4807692307692308,1
597,0.2782462057335582,0.4807692307692308,1
598,0.2782462057335582,0.4807692307692308,1
599,0.2782462057335582,0.4807692307692308,1
600,0.2782462057335582,0.4807692307692308,1
601,0.2782462057335582,0.4807692307692308,1
602,0.2782462057335582,0.4807692307692308,1
603,0.2782462057335582,0.4807692307692308,1
604,0.2782462057335582,0.4807692307692308,1
605,0.2782462057335582,0.4807692307692308,1
606,0.2782462057335582,0.4807692307692308,1
607,0.2782462057335582,0.4807692307692308,1
608,0.251264755480607,0.4423076923076923,1
609,0.251264755480607,0.4423076923076923,1
610,0.251264755480607,0.4423076923076923,1
611,0.251264755480607,0.4423076923076923,1
612,0.2782462057335582,0.4807692307692308,1
613,0.2782462057335582,0.4807692307692308,1
614,0.2782462057335582,0.4807692307692308,1
615,0.2782462057335582,0.4807692307692308,1
616,0.251264755480607,0.4423076923076923,1
617,0.251264755480607,0.4423076923076923,1
618,0.251264755480607,0.4423076923076923,1
619,0.251264755480607,0.4423076923076923,1
620,0.251264755480607,0.4423076923076923,1
621,0.251264755480607,0.4423076923076923,1
622,0.251264755480607,0.4423076923076923,1
623,0.251264755480607,0.4423076923076923,1
624,0.2782462057335582,0.4807692307692308,1
625,0.2782462057335582,0.4807692307692308,1
626,0.2782462057335582,0.4807692307692308,1
627,0.2782462057335582,0.4807692307692308,1
628,0.2782462057335582,0.4807692307692308,1
629,0.2782462057335582,0.4807692307692308,1
630,0.2782462057335582,0.4807692307692308,1
631,0.2782462057335582,0.4807692307692308,1
632,0.2782462057335582,0.4807692307692308,1
633,0.2782462057335582,0.4807692307692308,1
634,0.2782462057335582,0.4807692307692308,1
635,0.2782462057335582,0.4807692307692308,1
636,0.2782462057335582,0.4807692307692308,1
637,0.2782462057335582,0.4807692307692308,1
638,0.2782462057335582,0.4807692307692308,1
639,0.2782462057335582,0.4807692307692308,1
960,0.2428330522765598,0.5576923076923077,1
961,0.2428330522765598,0.5576923076923077,1
962,0.2428330522765598,0.5576923076923077,1
963,0.2428330522765598,0.5576923076923077,1
964,0.1062394603709949,0.2692307692307693,1
965,0.1062394603709949,0.2692307692307693,1
966,0.1062394603709949,0.2692307692307693,1
967,0.1062394603709949,0.2692307692307693,1
968,0.1062394603709949,0.2692307692307693,1
969,0.1062394603709949,0.2692307692307693,1
970,0.1062394603709949,0.2692307692307693,1
971,0.1062394603709949,0.2692307692307693,1
972,0.1062394603709949,0.2692307692307693,1
973,0.1062394603709949,0.2692307692307693,1
974,0.1062394603709949,0.2692307692307693,1
975,0.1062394603709949,0.2692307692307693,1
976,0.2428330522765598,0.5576923076923077,1
977,0.2428330522765598,0.5576923076923077,1
978,0.2428330522765598,0.5576923076923077,1
979,0.2428330522765598,0.5576923076923077,1
